section,species,filesize_mb,width,height,image_type,source,hash,full_path
brevantherum,umbellatum,10.4795,6731,8952,jpg,idigbio,e282123276375965,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\brevantherum\brevantherum_umbellatum_5cbfad41-384a-4ce7-b75e-c85a48a0c646_idigbio_6097.jpeg
brevantherum,umbellatum,11.2204,4128,6192,jpg,idigbio,a6b28686869c8ab0,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\brevantherum\brevantherum_umbellatum_5ec55ab2-23dc-4fb7-9fe0-f875ddcf4c71_idigbio_5003.jpeg
brevantherum,umbellatum,0.0348,482,768,jpg,idigbio,d163279a8e94db66,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\brevantherum\brevantherum_umbellatum_63c45d26-0406-4ae2-a7b5-2e9799b21bde_idigbio_423.jpeg
brevantherum,umbellatum,9.1218,6754,8982,jpg,idigbio,e0c89c3e2e99b7e5,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\brevantherum\brevantherum_umbellatum_69001a96-377a-493d-8b2b-896928b30586_idigbio_1908.jpeg
brevantherum,umbellatum,10.3875,6749,8957,jpg,idigbio,e8ce191a6c8d2b25,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\brevantherum\brevantherum_umbellatum_70714c8b-5ede-4979-ac65-81da26334514_idigbio_2277.jpeg
brevantherum,umbellatum,3.996,3456,5184,jpg,idigbio,2d299b1ce7e165f9,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\brevantherum\brevantherum_umbellatum_711e0a76-2be9-48a3-826f-a482ff458cfe_idigbio_5690.jpg
brevantherum,umbellatum,8.6279,6213,8611,jpg,idigbio,c80c1e8ea6e1a3e5,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\brevantherum\brevantherum_umbellatum_731f18c5-074f-4178-b935-292b433c38ab_idigbio_2452.jpeg
brevantherum,umbellatum,9.3134,6789,8946,jpg,idigbio,f06812322363c1b1,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\brevantherum\brevantherum_umbellatum_76dad9a2-e7cf-4867-b0a4-02dbdb8c5178_idigbio_2694.jpeg
brevantherum,umbellatum,9.7778,6736,8940,jpg,idigbio,f2b69686ce1d19d9,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\brevantherum\brevantherum_umbellatum_7752c339-2773-4e3d-87d1-a35a15d1619f_idigbio_604.jpeg
brevantherum,umbellatum,18.0876,3776,4952,jpg,idigbio,b2989caca6a6d2e2,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\brevantherum\brevantherum_umbellatum_7dd196de-e68d-48bd-a91b-ac8d8cacce50_idigbio_1340.jpeg
brevantherum,umbellatum,10.5054,6741,8992,jpg,idigbio,3030285a672fe1e5,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\brevantherum\brevantherum_umbellatum_7dd196de-e68d-48bd-a91b-ac8d8cacce50_idigbio_1341.jpeg
brevantherum,umbellatum,9.9362,6705,8902,jpg,idigbio,303a16ac2cb9d1c9,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\brevantherum\brevantherum_umbellatum_80f42257-d272-4fc1-9c04-490e8dbb0321_idigbio_1910.jpeg
brevantherum,umbellatum,10.641,6767,8936,jpg,idigbio,9a12345a633329e1,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\brevantherum\brevantherum_umbellatum_84781005-66dd-4954-8dc4-00c6b3aca1dd_idigbio_4292.jpeg
brevantherum,umbellatum,10.1873,6773,8963,jpg,idigbio,f0c44c0e4e3d91d1,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\brevantherum\brevantherum_umbellatum_8ba41fbe-1d06-4a9a-ba4a-b3fd9d071fc0_idigbio_1626.jpeg
brevantherum,umbellatum,10.1125,6806,8793,jpg,idigbio,f2989c8cc4c9e1b5,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\brevantherum\brevantherum_umbellatum_8c361d58-6d28-47c1-afb4-788e6b61f37a_idigbio_842.jpeg
brevantherum,umbellatum,2.0919,1213,2000,jpg,gbif,e78693363cd29632,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\brevantherum\brevantherum_umbellatum_912119326_gbif_5510.jpg
brevantherum,umbellatum,2.2202,1188,2000,jpg,gbif,1d0f0b274fc4f022,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\brevantherum\brevantherum_umbellatum_912119341_gbif_5499.jpg
brevantherum,umbellatum,2.2263,1214,2000,jpg,gbif,647b9e4f9395da30,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\brevantherum\brevantherum_umbellatum_912119349_gbif_5493.jpg
brevantherum,umbellatum,2.0901,1217,2000,jpg,gbif,527237973ccb8322,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\brevantherum\brevantherum_umbellatum_912119350_gbif_5492.jpg
brevantherum,umbellatum,2.2706,1187,2000,jpg,gbif,2c1e1b37343cda22,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\brevantherum\brevantherum_umbellatum_912119354_gbif_5489.jpg
brevantherum,umbellatum,1.9076,1216,2000,jpg,gbif,b0671e188cccce22,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\brevantherum\brevantherum_umbellatum_912119360_gbif_5484.jpg
brevantherum,umbellatum,2.3656,1172,2000,jpg,gbif,cc29316a0d434f2c,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\brevantherum\brevantherum_umbellatum_912119361_gbif_5483.jpg
brevantherum,umbellatum,2.5078,1169,2000,jpg,gbif,b9334e0d89372c2a,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\brevantherum\brevantherum_umbellatum_912119363_gbif_5481.jpg
brevantherum,umbellatum,2.25,1209,2000,jpg,gbif,facc8f9793373420,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\brevantherum\brevantherum_umbellatum_912119365_gbif_5479.jpg
brevantherum,umbellatum,2.2988,1207,2000,jpg,gbif,6635372e0c99b43a,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\brevantherum\brevantherum_umbellatum_912119366_gbif_5478.jpg
brevantherum,umbellatum,2.0557,1169,2000,jpg,gbif,e0b2db8393333666,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\brevantherum\brevantherum_umbellatum_912119367_gbif_5477.jpg
brevantherum,umbellatum,2.0311,1203,2000,jpg,gbif,e0e0e2f8a5c18c22,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\brevantherum\brevantherum_umbellatum_912119368_gbif_5476.jpg
brevantherum,umbellatum,1.9456,1200,2000,jpg,gbif,d8a6999b86b4cc2e,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\brevantherum\brevantherum_umbellatum_912119369_gbif_5475.jpg
brevantherum,umbellatum,2.1683,1172,2000,jpg,gbif,76762583e7f2fa62,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\brevantherum\brevantherum_umbellatum_912119383_gbif_5466.jpg
brevantherum,umbellatum,1.9779,1208,2000,jpg,gbif,c8c2e28c8cc3c229,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\brevantherum\brevantherum_umbellatum_912119384_gbif_5465.jpg
brevantherum,umbellatum,1.9659,1200,2000,jpg,gbif,d81e362e58d7d022,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\brevantherum\brevantherum_umbellatum_912119395_gbif_5460.jpg
brevantherum,umbellatum,2.2627,1195,2000,jpg,gbif,c7039b8f0e0fd822,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\brevantherum\brevantherum_umbellatum_912119397_gbif_5459.jpg
brevantherum,umbellatum,2.2417,1191,2000,jpg,gbif,465834341e3a1a0a,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\brevantherum\brevantherum_umbellatum_912119402_gbif_5458.jpg
brevantherum,umbellatum,3.7343,3456,5184,jpg,idigbio,8787cf2b2730a1e1,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\brevantherum\brevantherum_umbellatum_9156a1f2-68ff-4670-96a3-106c7ea429d5_idigbio_2427.jpg
brevantherum,umbellatum,11.1989,6756,9011,jpg,idigbio,e4260e1e1c1919d3,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\brevantherum\brevantherum_umbellatum_95101e47-c7e1-4458-bcb9-f7fd1b873a20_idigbio_5953.jpeg
brevantherum,umbellatum,11.0932,6736,8920,jpg,idigbio,a63e266e6e4795e3,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\brevantherum\brevantherum_umbellatum_a5da34f5-b1c5-411a-b7ea-648ca51e6717_idigbio_2440.jpeg
brevantherum,umbellatum,11.3466,6803,8982,jpg,idigbio,18183a2e4e3bb1d3,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\brevantherum\brevantherum_umbellatum_a9afb953-7d0b-4d98-b4d9-03fa844bd753_idigbio_5946.jpeg
brevantherum,umbellatum,9.6422,6747,8983,jpg,idigbio,e070121a9cd9d387,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\brevantherum\brevantherum_umbellatum_aee2316d-d2b3-4770-b7f6-bb7fead51eec_idigbio_1220.jpeg
brevantherum,umbellatum,9.6261,6733,8944,jpg,idigbio,f88e9e6a269f99c3,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\brevantherum\brevantherum_umbellatum_b04e5489-34d2-4f28-8e56-8fc8e9929822_idigbio_6086.jpeg
brevantherum,umbellatum,11.0652,6749,8929,jpg,idigbio,64660e0e137335d1,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\brevantherum\brevantherum_umbellatum_b4bf789a-cce6-4795-a148-c8da74e2421b_idigbio_3757.jpeg
brevantherum,umbellatum,9.2461,6754,8951,jpg,idigbio,e4905c4cac71cba5,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\brevantherum\brevantherum_umbellatum_b812397c-eea4-49d0-a2df-3bf7d77936c2_idigbio_5177.jpeg
brevantherum,umbellatum,9.8836,6751,8948,jpg,idigbio,e6c486822b377135,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\brevantherum\brevantherum_umbellatum_b8568c43-32eb-49e7-96f6-db133f806349_idigbio_4768.jpeg
brevantherum,umbellatum,10.6007,6753,9003,jpg,idigbio,96563a924ef97745,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\brevantherum\brevantherum_umbellatum_b9214b42-5229-4398-8186-04b8cd8cb4b3_idigbio_3836.jpeg
brevantherum,umbellatum,11.0854,6793,8971,jpg,idigbio,fa92ce0e3c1d3933,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\brevantherum\brevantherum_umbellatum_bc2dfe47-3e9d-4323-9d5c-33ffac8e3f24_idigbio_1782.jpeg
brevantherum,umbellatum,10.3249,6808,8962,jpg,idigbio,ce923a2e386de965,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\brevantherum\brevantherum_umbellatum_c75eeb5c-ddec-421e-ae35-efdfb39fd060_idigbio_3187.jpeg
brevantherum,umbellatum,19.4976,3732,4992,jpg,idigbio,da9ca68692aec8da,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\brevantherum\brevantherum_umbellatum_c8975dfe-1a8e-44fe-b0e6-859fc7d20c29_idigbio_1019.jpeg
brevantherum,umbellatum,10.3414,6748,8983,jpg,idigbio,903a6e16965d99f1,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\brevantherum\brevantherum_umbellatum_c8975dfe-1a8e-44fe-b0e6-859fc7d20c29_idigbio_1020.jpeg
brevantherum,umbellatum,10.2379,6745,8982,jpg,idigbio,30341236362da1c1,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\brevantherum\brevantherum_umbellatum_ce508ccb-9a04-4f4c-9f16-88a5662dc291_idigbio_2576.jpeg
brevantherum,umbellatum,10.6605,6742,8912,jpg,idigbio,e08c1c1a0e0f99b7,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\brevantherum\brevantherum_umbellatum_cee10435-e6e1-44db-8f61-1d9b09232410_idigbio_3916.jpeg
brevantherum,umbellatum,10.3881,6799,8931,jpg,idigbio,58742666269df1e1,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\brevantherum\brevantherum_umbellatum_d3ef753d-317b-45b7-a108-ab76604a3a04_idigbio_6098.jpeg
brevantherum,umbellatum,9.5774,6763,8931,jpg,idigbio,e8362c1e8ccdd191,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\brevantherum\brevantherum_umbellatum_ead70c16-f7ad-4d10-9729-be0047363014_idigbio_5949.jpeg
brevantherum,umbellatum,11.734,6735,8924,jpg,idigbio,d4969a0e1e3d31e5,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\brevantherum\brevantherum_umbellatum_ed784d5d-c42c-470b-9347-8bab04d56246_idigbio_5645.jpeg
brevantherum,umbellatum,9.2821,6778,8967,jpg,idigbio,e0e03a36b6b57167,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\brevantherum\brevantherum_umbellatum_f535fe6c-80d0-4bf2-9426-17464dff5da0_idigbio_4890.jpeg
brevantherum,umbellatum,1.0755,3456,5184,jpg,idigbio,c7730d243d163668,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\brevantherum\brevantherum_umbellatum_f5468fb0-9ffd-4bf9-8228-81e820d12400_idigbio_2098.jpg
brevantherum,umbellatum,8.9487,6720,8935,jpg,idigbio,d06c262608d9e151,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\brevantherum\brevantherum_umbellatum_f7b373c8-57a8-49b6-864b-e569284382de_idigbio_3375.jpeg
brevantherum,umbellatum,9.2087,6765,8968,jpg,idigbio,c0e4e6c69a8dedf1,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\brevantherum\brevantherum_umbellatum_f8ba04f9-78b4-458f-8e26-84699722e722_idigbio_5819.jpeg
brevantherum,umbellatum,9.0834,6814,8908,jpg,idigbio,a0e036269c99e1d1,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\brevantherum\brevantherum_umbellatum_f93e3fa5-8689-4293-aeab-f460f23794de_idigbio_3749.jpeg
brevantherum,umbellatum,10.3257,6736,8922,jpg,idigbio,e2b63e0e0e1993ed,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\brevantherum\brevantherum_umbellatum_f9c92672-1806-49a0-b717-f6f7d1f7fbe1_idigbio_143.jpeg
crinitum,mitlense,12.0713,6777,8920,jpg,idigbio,8e964e76321d1999,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\crinitum\crinitum_mitlense_08917230-12be-4c56-a2d5-a766eb5f3426_idigbio_2466.jpeg
crinitum,mitlense,1.8044,3600,5400,jpg,idigbio,7c292b37276f2820,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\crinitum\crinitum_mitlense_0e4b52d6-fcd8-40e6-9c85-70fe476adca9_idigbio_2892.jpg
crinitum,mitlense,0.5633,877,1440,jpg,gbif,c0a0faa3c14b7132,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\crinitum\crinitum_mitlense_1056387175_gbif_4733.jpeg
crinitum,mitlense,0.8557,1750,2469,jpg,gbif,38131b23379b43e7,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\crinitum\crinitum_mitlense_1228204899_gbif_4278.jpg
crinitum,mitlense,0.2717,1500,2143,jpg,gbif,05081ec9193b3173,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\crinitum\crinitum_mitlense_1228367394_gbif_4216.jpg
crinitum,mitlense,0.6806,1500,2099,jpg,gbif,86c38913038f5c23,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\crinitum\crinitum_mitlense_1228536985_gbif_4144.jpg
crinitum,mitlense,0.9609,2912,4368,jpg,gbif,181c4c6921a31860,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\crinitum\crinitum_mitlense_1802484699_gbif_3501.jpg
crinitum,mitlense,14.7217,4128,6192,jpg,gbif,c2ceb8b2b29e9ac0,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\crinitum\crinitum_mitlense_1843890573_gbif_3331.jpeg
crinitum,mitlense,0.1206,1004,1520,jpg,gbif,ce9a8b933e2caada,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\crinitum\crinitum_mitlense_1927950587_gbif_3088.jpg
crinitum,mitlense,8.1393,3750,5500,jpg,gbif,bc898f8b3adaa2a6,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\crinitum\crinitum_mitlense_1928151268_gbif_2959.jpg
crinitum,mitlense,9.6045,3750,5500,jpg,gbif,89b183b2f8ccdaba,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\crinitum\crinitum_mitlense_1928157090_gbif_2955.jpg
crinitum,mitlense,11.3298,3750,5500,jpg,gbif,9c3563a62c0bbab2,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\crinitum\crinitum_mitlense_1928196511_gbif_2932.jpg
crinitum,mitlense,8.1523,3750,5500,jpg,gbif,86a49b8a8c4acaea,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\crinitum\crinitum_mitlense_1928587442_gbif_2648.jpg
crinitum,mitlense,10.1,3750,5500,jpg,gbif,8aeaac8e3e969eba,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\crinitum\crinitum_mitlense_1928615994_gbif_2631.jpg
crinitum,mitlense,0.1268,1004,1520,jpg,gbif,b8cecf8336347239,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\crinitum\crinitum_mitlense_1928991577_gbif_2412.jpg
crinitum,mitlense,7.628,3750,5500,jpg,gbif,cea6bb9e8c8ea2b2,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\crinitum\crinitum_mitlense_1929123219_gbif_2320.jpg
crinitum,mitlense,11.2751,3750,5500,jpg,gbif,9cbea60f9e8eaad6,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\crinitum\crinitum_mitlense_1929345267_gbif_2189.jpg
crinitum,mitlense,7.5185,3750,5500,jpg,gbif,b2ba9a729a9ab2a2,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\crinitum\crinitum_mitlense_1929761129_gbif_1916.jpg
crinitum,mitlense,9.507,3750,5500,jpg,gbif,8a9c3e933e4ccef2,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\crinitum\crinitum_mitlense_1929966452_gbif_1785.jpg
crinitum,mitlense,0.0908,1004,1520,jpg,gbif,b28c8c8cb8ace2c8,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\crinitum\crinitum_mitlense_1930492989_gbif_1430.jpg
crinitum,mitlense,7.3596,3750,5500,jpg,gbif,ea96b4cb82b29ad2,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\crinitum\crinitum_mitlense_1930804753_gbif_1214.jpg
crinitum,mitlense,9.5159,3750,5500,jpg,gbif,92a287a3333aaeaa,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\crinitum\crinitum_mitlense_1931069511_gbif_1034.jpg
crinitum,mitlense,0.0926,1004,1520,jpg,gbif,87a78cca6326beb2,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\crinitum\crinitum_mitlense_1931102324_gbif_1009.jpg
crinitum,mitlense,0.1262,1004,1520,jpg,gbif,8e0d2b337256e2f2,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\crinitum\crinitum_mitlense_1931285437_gbif_902.jpg
crinitum,mitlense,3.758,3744,5616,jpg,gbif,e6b627b65e8e86ea,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\crinitum\crinitum_mitlense_1987013535_gbif_827.jpeg
crinitum,mitlense,3.8669,3456,5184,jpg,gbif,c72c2e271e1831c7,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\crinitum\crinitum_mitlense_2270552098_gbif_689.jpg
crinitum,mitlense,4.034,3456,5184,jpg,gbif,c991735e8f6d34b5,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\crinitum\crinitum_mitlense_2270552533_gbif_685.jpg
crinitum,mitlense,0.1289,1920,683,jpg,gbif,686606060f1d99a9,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\crinitum\crinitum_mitlense_2513357518_gbif_390.jpeg
crinitum,mitlense,0.1296,1920,683,jpg,gbif,999a0a5e2727b189,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\crinitum\crinitum_mitlense_2513357828_gbif_388.jpeg
crinitum,mitlense,0.128,1920,683,jpg,gbif,a9608a0e06168789,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\crinitum\crinitum_mitlense_2513358725_gbif_387.jpeg
crinitum,mitlense,0.1257,1920,683,jpg,gbif,b8b4adab2b0b9894,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\crinitum\crinitum_mitlense_2513359173_gbif_384.jpeg
crinitum,mitlense,0.1173,1920,683,jpg,gbif,93666e4f4f4d6998,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\crinitum\crinitum_mitlense_2513359977_gbif_383.jpeg
crinitum,mitlense,0.121,1920,683,jpg,gbif,f98e2e2f2f2b6991,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\crinitum\crinitum_mitlense_2513361209_gbif_382.jpeg
crinitum,mitlense,10.7694,6731,8948,jpg,idigbio,b0261e5a268d95f5,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\crinitum\crinitum_mitlense_25ff4597-aae7-4f7c-a6ac-1269ca6a3308_idigbio_6209.jpeg
crinitum,mitlense,12.9406,6731,8887,jpg,idigbio,262241620e1f8f71,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\crinitum\crinitum_mitlense_2bf0827f-f406-42cc-96ab-5caf46a5eef4_idigbio_5718.jpeg
crinitum,mitlense,10.9327,6759,8993,jpg,idigbio,f006160e4e6133b1,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\crinitum\crinitum_mitlense_2cde0c86-5715-43e1-bf2b-d4670be6cfbb_idigbio_408.jpeg
crinitum,mitlense,11.2821,6791,8958,jpg,idigbio,b88cc31a1c5d79d1,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\crinitum\crinitum_mitlense_3c04029e-3b7f-49ff-ada0-a9c66b1417db_idigbio_4068.jpeg
crinitum,mitlense,5.0001,3291,5129,jpg,gbif,ab83c7362d7c77ed,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\crinitum\crinitum_mitlense_437785796_gbif_6448.jpeg
crinitum,mitlense,1.8544,3317,5147,jpg,gbif,661b9ba6b783ac6c,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\crinitum\crinitum_mitlense_438117506_gbif_6366.jpeg
crinitum,mitlense,1.9284,3328,5154,jpg,gbif,ca8c86669e1e3ccc,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\crinitum\crinitum_mitlense_438117507_gbif_6365.jpeg
crinitum,mitlense,1.9367,3316,5122,jpg,gbif,a0381c4c3c86878c,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\crinitum\crinitum_mitlense_438117508_gbif_6364.jpeg
crinitum,mitlense,3.2033,3660,5160,jpg,gbif,cf8f932933b39dfc,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\crinitum\crinitum_mitlense_438450657_gbif_6256.jpeg
crinitum,mitlense,0.4166,1987,2961,jpg,gbif,8c8e933933b2b0b8,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\crinitum\crinitum_mitlense_438450657_gbif_6257.jpeg
crinitum,mitlense,2.0767,3299,5231,jpg,gbif,ce8e1959859eccb5,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\crinitum\crinitum_mitlense_439450484_gbif_5974.jpeg
crinitum,mitlense,10.8451,6784,8932,jpg,idigbio,383a36168ef3f999,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\crinitum\crinitum_mitlense_5614d912-a1f4-42d5-917c-9409b88b13ec_idigbio_1791.jpeg
crinitum,mitlense,11.1405,6780,8990,jpg,idigbio,46061e2e7e3d09d1,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\crinitum\crinitum_mitlense_562eaa38-ecb2-4737-908a-d7fad9a67c4a_idigbio_3392.jpeg
crinitum,mitlense,10.1458,6731,8923,jpg,idigbio,e42c360262d9c1e3,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\crinitum\crinitum_mitlense_6daa2fd0-a152-4cf6-900b-65e7c79284c0_idigbio_2072.jpeg
crinitum,mitlense,11.5266,6723,8971,jpg,idigbio,dcca864e2e3b1b97,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\crinitum\crinitum_mitlense_6dfcfd77-2fa9-4c36-af51-744ccf63498e_idigbio_4499.jpeg
crinitum,mitlense,10.6494,6808,8970,jpg,idigbio,ccceca869c333783,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\crinitum\crinitum_mitlense_7dbab679-34c4-402a-ae30-a3e93783ed5b_idigbio_2329.jpeg
crinitum,mitlense,10.9418,6746,8934,jpg,idigbio,9818313236373163,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\crinitum\crinitum_mitlense_8c15e46c-3744-4f3e-951c-ad241bcdf6a5_idigbio_5018.jpeg
crinitum,mitlense,2.282,1189,2000,jpg,gbif,826b55173b36c172,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\crinitum\crinitum_mitlense_912119127_gbif_5663.jpg
crinitum,mitlense,2.2166,1196,2000,jpg,gbif,26a623131b1cc031,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\crinitum\crinitum_mitlense_912119157_gbif_5637.jpg
crinitum,mitlense,2.3893,1422,2000,jpg,gbif,b383839101114123,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\crinitum\crinitum_mitlense_912119186_gbif_5616.jpg
crinitum,mitlense,10.4464,6745,8910,jpg,idigbio,b0f3e236363735b3,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\crinitum\crinitum_mitlense_abfc6a0f-404f-41f1-a63c-0187d9d1a892_idigbio_5658.jpeg
crinitum,mitlense,10.194,6728,8909,jpg,idigbio,d0b672460e39b5c5,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\crinitum\crinitum_mitlense_ae0dd7be-e42a-4096-b67b-9f0fc90ccf8d_idigbio_3618.jpeg
